,x_k,f(x_k)
110,"[[ 0.08962714]
 [ 0.5342033 ]
 [-0.37280526]
 [ 0.35469407]
 [ 0.13017428]
 [-0.14908056]
 [ 0.06823815]
 [ 0.09720846]
 [-0.33936055]
 [-0.33124856]
 [ 0.21301607]
 [ 0.37980761]
 [ 0.38933519]
 [-0.11351739]
 [-0.18443764]
 [-0.11837406]
 [-0.17220651]
 [-0.07193655]
 [-0.28325896]
 [-0.09582291]
 [-0.11567446]
 [ 0.09865134]
 [-0.015591  ]
 [-0.03465884]
 [-0.05575808]
 [-0.13760481]
 [-0.00661122]
 [ 0.43637745]
 [ 0.23428869]
 [ 0.05174058]
 [-0.21743079]
 [-0.15040752]
 [ 0.21216096]
 [ 0.31070437]
 [ 0.11220114]
 [-0.08208033]
 [ 0.08532057]
 [-0.01224724]
 [ 0.14279492]
 [-0.18166666]
 [ 0.21185277]
 [-0.02799362]]",3.9176740972394084
111,"[[ 0.08991189]
 [ 0.5345391 ]
 [-0.37263112]
 [ 0.354999  ]
 [ 0.13042391]
 [-0.14888644]
 [ 0.06854246]
 [ 0.0974961 ]
 [-0.33909168]
 [-0.33105701]
 [ 0.21329445]
 [ 0.38020477]
 [ 0.38960797]
 [-0.11334367]
 [-0.18419204]
 [-0.1181598 ]
 [-0.17194554]
 [-0.07165037]
 [-0.28307391]
 [-0.09560335]
 [-0.11541427]
 [ 0.09890774]
 [-0.01539556]
 [-0.03436286]
 [-0.05554831]
 [-0.1374375 ]
 [-0.00631035]
 [ 0.43666447]
 [ 0.23451152]
 [ 0.0519708 ]
 [-0.21721364]
 [-0.15015378]
 [ 0.21246761]
 [ 0.31103196]
 [ 0.11246227]
 [-0.08182544]
 [ 0.08553228]
 [-0.01201661]
 [ 0.14307352]
 [-0.18146061]
 [ 0.21218573]
 [-0.02765083]]",3.865509036063526
112,"[[ 0.08992351]
 [ 0.5371642 ]
 [-0.37463818]
 [ 0.3564121 ]
 [ 0.13012236]
 [-0.15137975]
 [ 0.07077425]
 [ 0.09790996]
 [-0.34021022]
 [-0.33279706]
 [ 0.21372275]
 [ 0.38274215]
 [ 0.38978796]
 [-0.11451633]
 [-0.1845538 ]
 [-0.11968639]
 [-0.17229856]
 [-0.07168693]
 [-0.28575238]
 [-0.09684751]
 [-0.11431222]
 [ 0.09883242]
 [-0.01750004]
 [-0.03479454]
 [-0.05687865]
 [-0.14028485]
 [-0.00635525]
 [ 0.43678954]
 [ 0.23285345]
 [ 0.05203467]
 [-0.21923626]
 [-0.14968101]
 [ 0.21399795]
 [ 0.31269093]
 [ 0.11261842]
 [-0.08193186]
 [ 0.08489186]
 [-0.01367551]
 [ 0.1433404 ]
 [-0.18318611]
 [ 0.21435914]
 [-0.02627385]]",3.8142225331346027
113,"[[ 0.09020273]
 [ 0.53749459]
 [-0.37446678]
 [ 0.35671149]
 [ 0.13036769]
 [-0.15118918]
 [ 0.07107379]
 [ 0.09819301]
 [-0.33994512]
 [-0.33260857]
 [ 0.21399633]
 [ 0.38313286]
 [ 0.3900556 ]
 [-0.11434568]
 [-0.18431269]
 [-0.11947515]
 [-0.17204175]
 [-0.07140515]
 [-0.2855705 ]
 [-0.09663188]
 [-0.11405559]
 [ 0.09908444]
 [-0.01730839]
 [-0.03450406]
 [-0.05667269]
 [-0.14011993]
 [-0.00605889]
 [ 0.43707085]
 [ 0.23307191]
 [ 0.05226121]
 [-0.21902252]
 [-0.14943107]
 [ 0.21429937]
 [ 0.3130126 ]
 [ 0.11287517]
 [-0.08168121]
 [ 0.08510053]
 [-0.01344879]
 [ 0.14361436]
 [-0.18298335]
 [ 0.21468608]
 [-0.0259369 ]]",3.76379954959275
114,"[[ 0.09019093]
 [ 0.54008363]
 [-0.37643412]
 [ 0.35808838]
 [ 0.13006803]
 [-0.15364941]
 [ 0.07327909]
 [ 0.09860808]
 [-0.34102114]
 [-0.33431452]
 [ 0.21441408]
 [ 0.38563512]
 [ 0.39021556]
 [-0.11550303]
 [-0.1846793 ]
 [-0.12095782]
 [-0.17238144]
 [-0.0714278 ]
 [-0.28820557]
 [-0.09786241]
 [-0.11294624]
 [ 0.09900839]
 [-0.01939313]
 [-0.03494463]
 [-0.05798951]
 [-0.14290619]
 [-0.00608575]
 [ 0.43716628]
 [ 0.23142253]
 [ 0.05233034]
 [-0.22100363]
 [-0.14895171]
 [ 0.21580231]
 [ 0.31463097]
 [ 0.11302926]
 [-0.08178417]
 [ 0.08448708]
 [-0.0150808 ]
 [ 0.14387826]
 [-0.1846744 ]
 [ 0.21681052]
 [-0.0245854 ]]",3.714218113787653
115,"[[ 0.09046477]
 [ 0.54040877]
 [-0.3762654 ]
 [ 0.35838239]
 [ 0.13030917]
 [-0.15346228]
 [ 0.07357397]
 [ 0.09888665]
 [-0.34075974]
 [-0.33412904]
 [ 0.21468299]
 [ 0.38601952]
 [ 0.39047821]
 [-0.11533537]
 [-0.18444255]
 [-0.12074955]
 [-0.1721287 ]
 [-0.0711503 ]
 [-0.28802676]
 [-0.09765058]
 [-0.11269311]
 [ 0.09925614]
 [-0.01920513]
 [-0.0346595 ]
 [-0.05778725]
 [-0.14274359]
 [-0.00579381]
 [ 0.43744206]
 [ 0.23163676]
 [ 0.0525533 ]
 [-0.22079321]
 [-0.14870549]
 [ 0.21609865]
 [ 0.31494688]
 [ 0.11328174]
 [-0.08153765]
 [ 0.08469278]
 [-0.01485788]
 [ 0.14414769]
 [-0.18447485]
 [ 0.21713161]
 [-0.02425416]]",3.665463957379437
116,"[[ 0.09043089]
 [ 0.54296254]
 [-0.37819426]
 [ 0.35972418]
 [ 0.13001172]
 [-0.1558899 ]
 [ 0.07575325]
 [ 0.09930249]
 [-0.34179535]
 [-0.33580241]
 [ 0.21509049]
 [ 0.38848691]
 [ 0.39061927]
 [-0.11647794]
 [-0.18481399]
 [-0.12219009]
 [-0.17245604]
 [-0.0711596 ]
 [-0.2906193 ]
 [-0.09886726]
 [-0.1115776 ]
 [ 0.0991796 ]
 [-0.0212694 ]
 [-0.03510861]
 [-0.0590904 ]
 [-0.14547015]
 [-0.00580377]
 [ 0.4375099 ]
 [ 0.22999626]
 [ 0.05262727]
 [-0.22273377]
 [-0.14821987]
 [ 0.21757481]
 [ 0.31652606]
 [ 0.11343379]
 [-0.08163728]
 [ 0.08410577]
 [-0.01646347]
 [ 0.14440859]
 [-0.18613243]
 [ 0.21920832]
 [-0.02292789]]",3.6175164288881048
117,"[[ 0.09069953]
 [ 0.54328253]
 [-0.37802815]
 [ 0.36001294]
 [ 0.1302488 ]
 [-0.15570611]
 [ 0.07604358]
 [ 0.09957669]
 [-0.34153759]
 [-0.33561989]
 [ 0.21535485]
 [ 0.38886515]
 [ 0.39087708]
 [-0.1163132 ]
 [-0.18458151]
 [-0.12198472]
 [-0.17220729]
 [-0.07088629]
 [-0.29044348]
 [-0.09865913]
 [-0.11132791]
 [ 0.09942321]
 [-0.02108491]
 [-0.03482869]
 [-0.05889173]
 [-0.14530982]
 [-0.00551616]
 [ 0.43778034]
 [ 0.23020637]
 [ 0.05284672]
 [-0.22252659]
 [-0.14797728]
 [ 0.21786618]
 [ 0.31683636]
 [ 0.11368211]
 [-0.08139479]
 [ 0.08430859]
 [-0.01624426]
 [ 0.1446736 ]
 [-0.18593602]
 [ 0.21952371]
 [-0.02260224]]",3.570361976977442
118,"[[ 0.09064487]
 [ 0.54580178]
 [-0.37991972]
 [ 0.3613207 ]
 [ 0.12995383]
 [-0.15810159]
 [ 0.07819728]
 [ 0.09999289]
 [-0.34253478]
 [-0.33726211]
 [ 0.2157524 ]
 [ 0.39129793]
 [ 0.39100028]
 [-0.11744147]
 [-0.18495775]
 [-0.12338482]
 [-0.17252319]
 [-0.07088274]
 [-0.29299432]
 [-0.09986173]
 [-0.1102073 ]
 [ 0.09934637]
 [-0.02312805]
 [-0.03528596]
 [-0.06018108]
 [-0.14797806]
 [-0.00551032]
 [ 0.43782251]
 [ 0.22857491]
 [ 0.05292514]
 [-0.22442751]
 [-0.14748574]
 [ 0.21931617]
 [ 0.31837769]
 [ 0.11383213]
 [-0.0814912 ]
 [ 0.08374745]
 [-0.01782391]
 [ 0.14493147]
 [-0.18756106]
 [ 0.2215539 ]
 [-0.02130096]]",3.523981162232938
119,"[[ 0.09090844]
 [ 0.54611676]
 [-0.37975616]
 [ 0.36160435]
 [ 0.13018695]
 [-0.15792106]
 [ 0.07848317]
 [ 0.10026281]
 [-0.34228061]
 [-0.33708248]
 [ 0.21601233]
 [ 0.39167014]
 [ 0.39125339]
 [-0.11727957]
 [-0.18472943]
 [-0.12318232]
 [-0.17227834]
 [-0.07061351]
 [-0.29282141]
 [-0.09965718]
 [-0.10996098]
 [ 0.09958594]
 [-0.02294697]
 [-0.03501112]
 [-0.05998589]
 [-0.14781993]
 [-0.00522694]
 [ 0.43808777]
 [ 0.22878101]
 [ 0.05314116]
 [-0.22422348]
 [-0.14724669]
 [ 0.21960271]
 [ 0.31868254]
 [ 0.11407639]
 [-0.08125264]
 [ 0.08394745]
 [-0.0176083 ]
 [ 0.14519217]
 [-0.1873677 ]
 [ 0.22186373]
 [-0.02098075]]",3.478361101755894
120,"[[ 0.09083421]
 [ 0.54860223]
 [-0.38161158]
 [ 0.36287909]
 [ 0.12989472]
 [-0.16028484]
 [ 0.08061173]
 [ 0.10067903]
 [-0.34324126]
 [-0.3386949 ]
 [ 0.21640022]
 [ 0.39406859]
 [ 0.39135974]
 [-0.11839396]
 [-0.18511042]
 [-0.1245436 ]
 [-0.17258366]
 [-0.07059759]
 [-0.29533138]
 [-0.1008455 ]
 [-0.10883624]
 [ 0.099509  ]
 [-0.0249684 ]
 [-0.03547615]
 [-0.06126134]
 [-0.15043118]
 [-0.00520631]
 [ 0.43810609]
 [ 0.22715872]
 [ 0.05322366]
 [-0.22608569]
 [-0.14674955]
 [ 0.22102712]
 [ 0.32018729]
 [ 0.11422442]
 [-0.08134595]
 [ 0.08341161]
 [-0.01916244]
 [ 0.14544697]
 [-0.18896112]
 [ 0.22384857]
 [-0.01970419]]",3.4334834710320283
121,"[[ 0.09109287]
 [ 0.54891231]
 [-0.38145053]
 [ 0.36315776]
 [ 0.130124  ]
 [-0.16010748]
 [ 0.08089327]
 [ 0.10094476]
 [-0.34299061]
 [-0.33851811]
 [ 0.21665581]
 [ 0.3944349 ]
 [ 0.39160828]
 [-0.11823485]
 [-0.18488616]
 [-0.12434391]
 [-0.17234264]
 [-0.07033236]
 [-0.2951613 ]
 [-0.10064444]
 [-0.10859325]
 [ 0.09974463]
 [-0.0247906 ]
 [-0.03520626]
 [-0.06106955]
 [-0.1502752 ]
 [-0.0049271 ]
 [ 0.43836633]
 [ 0.22736092]
 [ 0.05343633]
 [-0.22588473]
 [-0.14651396]
 [ 0.22130894]
 [ 0.32048683]
 [ 0.11446472]
 [-0.08111122]
 [ 0.08360887]
 [-0.01895035]
 [ 0.14570347]
 [-0.18877076]
 [ 0.22415298]
 [-0.01938931]]",3.3893360114244095
122,"[[ 0.09100023]
 [ 0.55136468]
 [-0.38327087]
 [ 0.36440042]
 [ 0.12983473]
 [-0.16244003]
 [ 0.08299711]
 [ 0.10136068]
 [-0.34391651]
 [-0.34010196]
 [ 0.2170343 ]
 [ 0.39679933]
 [ 0.39169869]
 [-0.11933575]
 [-0.18527186]
 [-0.12566793]
 [-0.17263815]
 [-0.07030453]
 [-0.2976312 ]
 [-0.1018183 ]
 [-0.10746526]
 [ 0.09966773]
 [-0.02678981]
 [-0.03567867]
 [-0.06233101]
 [-0.15283079]
 [-0.00489264]
 [ 0.43836248]
 [ 0.2257479 ]
 [ 0.05352258]
 [-0.22770909]
 [-0.14601151]
 [ 0.22270836]
 [ 0.32195623]
 [ 0.11461076]
 [-0.08120153]
 [ 0.08309774]
 [-0.02047941]
 [ 0.14595515]
 [-0.19033343]
 [ 0.2260936 ]
 [-0.01813718]]",3.3459014258237603
123,"[[ 0.09125412]
 [ 0.55166998]
 [-0.38311227]
 [ 0.36467424]
 [ 0.13006026]
 [-0.16226574]
 [ 0.08327441]
 [ 0.10162231]
 [-0.34366933]
 [-0.33992797]
 [ 0.21728567]
 [ 0.39715987]
 [ 0.39194278]
 [-0.11917935]
 [-0.18505157]
 [-0.125471  ]
 [-0.17240089]
 [-0.0700432 ]
 [-0.29746389]
 [-0.10162062]
 [-0.10722553]
 [ 0.09989953]
 [-0.02661519]
 [-0.0354136 ]
 [-0.06214252]
 [-0.15267689]
 [-0.00461751]
 [ 0.43861786]
 [ 0.22594631]
 [ 0.05373196]
 [-0.22751113]
 [-0.14577932]
 [ 0.22298557]
 [ 0.3222506 ]
 [ 0.1148472 ]
 [-0.08097055]
 [ 0.08329233]
 [-0.02027074]
 [ 0.14620753]
 [-0.19014599]
 [ 0.22639271]
 [-0.01782752]]",3.30316803958235
124,"[[ 0.09114417]
 [ 0.55408992]
 [-0.38489859]
 [ 0.36588574]
 [ 0.12977418]
 [-0.16456752]
 [ 0.08535393]
 [ 0.10203765]
 [-0.34456215]
 [-0.34148442]
 [ 0.21765498]
 [ 0.39949059]
 [ 0.39201813]
 [-0.12026712]
 [-0.18544191]
 [-0.12675923]
 [-0.17268734]
 [-0.0700039 ]
 [-0.2998945 ]
 [-0.10277986]
 [-0.10609513]
 [ 0.09982283]
 [-0.02859174]
 [-0.035893  ]
 [-0.06338995]
 [-0.15517809]
 [-0.00457013]
 [ 0.43859342]
 [ 0.22434264]
 [ 0.05382163]
 [-0.2292985 ]
 [-0.14527187]
 [ 0.22436057]
 [ 0.3236858 ]
 [ 0.1149913 ]
 [-0.08105798]
 [ 0.08280533]
 [-0.02177515]
 [ 0.14645605]
 [-0.19167877]
 [ 0.22829023]
 [-0.01659952]]",3.261119504063843
125,"[[ 0.09139341]
 [ 0.55439055]
 [-0.38474239]
 [ 0.36615483]
 [ 0.12999605]
 [-0.16439623]
 [ 0.08562709]
 [ 0.10229528]
 [-0.34431838]
 [-0.34131317]
 [ 0.21790223]
 [ 0.39984547]
 [ 0.39225789]
 [-0.12011337]
 [-0.18522549]
 [-0.12656501]
 [-0.17245375]
 [-0.06974638]
 [-0.29972987]
 [-0.10258546]
 [-0.10585861]
 [ 0.10005088]
 [-0.02842019]
 [-0.03563263]
 [-0.06320466]
 [-0.15502625]
 [-0.00429899]
 [ 0.43884409]
 [ 0.22453735]
 [ 0.05402781]
 [-0.22910347]
 [-0.14504298]
 [ 0.22463327]
 [ 0.32397513]
 [ 0.11522396]
 [-0.08083066]
 [ 0.0829973 ]
 [-0.02156982]
 [ 0.14670441]
 [-0.19149419]
 [ 0.22858417]
 [-0.01629495]]",3.2197446918154626
126,"[[ 0.09126718]
 [ 0.5567787 ]
 [-0.38649569]
 [ 0.36733602]
 [ 0.12971333]
 [-0.16666766]
 [ 0.08768267]
 [ 0.10270979]
 [-0.3451797 ]
 [-0.34284333]
 [ 0.2182626 ]
 [ 0.40214282]
 [ 0.39231898]
 [-0.12118833]
 [-0.18562039]
 [-0.12781887]
 [-0.17273182]
 [-0.06969602]
 [-0.30212195]
 [-0.10372992]
 [-0.10472654]
 [ 0.0999745 ]
 [-0.0303737 ]
 [-0.03611862]
 [-0.06443801]
 [-0.1574743 ]
 [-0.00423955]
 [ 0.43880057]
 [ 0.2229431 ]
 [ 0.05412059]
 [-0.23085468]
 [-0.14453082]
 [ 0.22598441]
 [ 0.32537724]
 [ 0.11536615]
 [-0.08091531]
 [ 0.08253384]
 [-0.02304997]
 [ 0.1469497 ]
 [-0.19299791]
 [ 0.23043965]
 [-0.01509079]]",3.1790281313395665
127,"[[ 0.0915119 ]
 [ 0.55707476]
 [-0.38634183]
 [ 0.36760048]
 [ 0.12993165]
 [-0.16649929]
 [ 0.08795178]
 [ 0.1029635 ]
 [-0.34493928]
 [-0.34267477]
 [ 0.21850581]
 [ 0.40249216]
 [ 0.39255453]
 [-0.12103717]
 [-0.18540776]
 [-0.12762732]
 [-0.17250184]
 [-0.06944223]
 [-0.30195995]
 [-0.10353872]
 [-0.10449318]
 [ 0.1001989 ]
 [-0.03020512]
 [-0.03586284]
 [-0.06425585]
 [-0.15732445]
 [-0.00397234]
 [ 0.43904666]
 [ 0.22313422]
 [ 0.05432363]
 [-0.23066251]
 [-0.14430518]
 [ 0.22625271]
 [ 0.32566165]
 [ 0.11559512]
 [-0.08069155]
 [ 0.08272325]
 [-0.02284789]
 [ 0.14719413]
 [-0.19281612]
 [ 0.23072854]
 [-0.0147912 ]]",3.1389592086902858
128,"[[ 0.09137038]
 [ 0.55943175]
 [-0.38806306]
 [ 0.36875221]
 [ 0.12965246]
 [-0.16874082]
 [ 0.08998382]
 [ 0.10337695]
 [-0.34577061]
 [-0.34417967]
 [ 0.21885745]
 [ 0.40475648]
 [ 0.39260213]
 [-0.12209961]
 [-0.18580715]
 [-0.12884814]
 [-0.17277216]
 [-0.0693812 ]
 [-0.30431424]
 [-0.10466827]
 [-0.10336014]
 [ 0.10012296]
 [-0.03213526]
 [-0.03635503]
 [-0.06547511]
 [-0.15972058]
 [-0.00390163]
 [ 0.43898545]
 [ 0.22154943]
 [ 0.05441925]
 [-0.23237837]
 [-0.14378859]
 [ 0.22758052]
 [ 0.32703173]
 [ 0.11573542]
 [-0.08077353]
 [ 0.08228274]
 [-0.02430418]
 [ 0.14743613]
 [-0.19429159]
 [ 0.23254301]
 [-0.01361054]]",3.0995232649272206
129,"[[ 0.09161071]
 [ 0.55972334]
 [-0.3879115 ]
 [ 0.36901215]
 [ 0.1298673 ]
 [-0.16857529]
 [ 0.09024895]
 [ 0.10362682]
 [-0.3455335 ]
 [-0.34401375]
 [ 0.21909672]
 [ 0.4051004 ]
 [ 0.39283357]
 [-0.12195098]
 [-0.18559822]
 [-0.12865922]
 [-0.17254572]
 [-0.06913106]
 [-0.3041548 ]
 [-0.10448018]
 [-0.10312989]
 [ 0.10034379]
 [-0.03196956]
 [-0.03610371]
 [-0.06529598]
 [-0.15957268]
 [-0.00363827]
 [ 0.43922711]
 [ 0.22173704]
 [ 0.05461921]
 [-0.232189  ]
 [-0.14356611]
 [ 0.22784453]
 [ 0.32731135]
 [ 0.11596079]
 [-0.08055327]
 [ 0.08246966]
 [-0.02410527]
 [ 0.14767672]
 [-0.19411253]
 [ 0.23282698]
 [-0.01331584]]",3.0607101687038685
130,"[[ 0.09145482]
 [ 0.56204976]
 [-0.38960158]
 [ 0.37013519]
 [ 0.12959179]
 [-0.17078734]
 [ 0.09225783]
 [ 0.10403902]
 [-0.34633624]
 [-0.34549435]
 [ 0.21943982]
 [ 0.40733203]
 [ 0.3928684 ]
 [-0.12300117]
 [-0.18600202]
 [-0.1298483 ]
 [-0.1728089 ]
 [-0.06905973]
 [-0.30647203]
 [-0.10559469]
 [-0.10199652]
 [ 0.10026839]
 [-0.03387606]
 [-0.03660171]
 [-0.06650114]
 [-0.16191808]
 [-0.00355707]
 [ 0.43914952]
 [ 0.22016176]
 [ 0.05471739]
 [-0.23387031]
 [-0.14304536]
 [ 0.22914954]
 [ 0.32865041]
 [ 0.11609924]
 [-0.08063267]
 [ 0.08205151]
 [-0.02553808]
 [ 0.14791537]
 [-0.19556052]
 [ 0.23460144]
 [-0.01215836]]",3.0225060150684446
131,"[[ 0.09169087]
 [ 0.56233698]
 [-0.38945227]
 [ 0.37039072]
 [ 0.12980325]
 [-0.17062459]
 [ 0.09251908]
 [ 0.10428513]
 [-0.34610237]
 [-0.34533103]
 [ 0.21967525]
 [ 0.40767064]
 [ 0.39309584]
 [-0.12285501]
 [-0.1857967 ]
 [-0.12966195]
 [-0.17258593]
 [-0.06881316]
 [-0.30631509]
 [-0.10540962]
 [-0.10176932]
 [ 0.10048574]
 [-0.03371314]
 [-0.03635476]
 [-0.06632498]
 [-0.16177209]
 [-0.00329748]
 [ 0.43938686]
 [ 0.22034594]
 [ 0.05491434]
 [-0.23368367]
 [-0.14282599]
 [ 0.22940935]
 [ 0.32892535]
 [ 0.11632109]
 [-0.08041582]
 [ 0.08223598]
 [-0.02534227]
 [ 0.14815219]
 [-0.19538414]
 [ 0.2348806 ]
 [-0.01186843]]",2.9849011268599215
132,"[[ 0.0915215 ]
 [ 0.56463341]
 [-0.39111208]
 [ 0.37148581]
 [ 0.12953155]
 [-0.17280759]
 [ 0.09450514]
 [ 0.1046959 ]
 [-0.34687786]
 [-0.34678824]
 [ 0.22000999]
 [ 0.40986996]
 [ 0.39311857]
 [-0.12389321]
 [-0.18620482]
 [-0.13082051]
 [-0.17284252]
 [-0.06873189]
 [-0.30859597]
 [-0.106509  ]
 [-0.10063622]
 [ 0.10041096]
 [-0.03559578]
 [-0.03685819]
 [-0.06751605]
 [-0.16406791]
 [-0.0032065 ]
 [ 0.43929413]
 [ 0.21878018]
 [ 0.05501485]
 [-0.2353312 ]
 [-0.14230133]
 [ 0.23069208]
 [ 0.33023435]
 [ 0.11645773]
 [-0.08049275]
 [ 0.08183962]
 [-0.02675196]
 [ 0.14838744]
 [-0.1968054 ]
 [ 0.23661604]
 [-0.01073381]]",2.9478822999091028
133,"[[ 0.09175339]
 [ 0.56491636]
 [-0.39096499]
 [ 0.37173704]
 [ 0.1297397 ]
 [-0.17264754]
 [ 0.09476259]
 [ 0.10493833]
 [-0.3466472 ]
 [-0.34662746]
 [ 0.22024166]
 [ 0.41020336]
 [ 0.39334212]
 [-0.12374947]
 [-0.18600304]
 [-0.13063671]
 [-0.17262296]
 [-0.06848882]
 [-0.30844146]
 [-0.10632687]
 [-0.10041202]
 [ 0.10062491]
 [-0.03543556]
 [-0.0366155 ]
 [-0.06734277]
 [-0.16392378]
 [-0.00295062]
 [ 0.43952728]
 [ 0.21896102]
 [ 0.05520884]
 [-0.23514723]
 [-0.142085  ]
 [ 0.23094777]
 [ 0.33050472]
 [ 0.11667612]
 [-0.08027924]
 [ 0.08202169]
 [-0.02655917]
 [ 0.14862057]
 [-0.19663164]
 [ 0.23689049]
 [-0.01044855]]",2.911440285068385
134,"[[ 0.09157137]
 [ 0.56718335]
 [-0.39259538]
 [ 0.3728049 ]
 [ 0.12947193]
 [-0.17480191]
 [ 0.0967262 ]
 [ 0.10534753]
 [-0.3473967 ]
 [-0.34806215]
 [ 0.22056822]
 [ 0.41237074]
 [ 0.39335338]
 [-0.1247759 ]
 [-0.18641539]
 [-0.13176592]
 [-0.17287346]
 [-0.06839793]
 [-0.31068668]
 [-0.10741102]
 [-0.09927972]
 [ 0.10055084]
 [-0.03729414]
 [-0.03712397]
 [-0.06851978]
 [-0.16617115]
 [-0.00285052]
 [ 0.43942057]
 [ 0.21740481]
 [ 0.05531143]
 [-0.23676173]
 [-0.14155669]
 [ 0.23220872]
 [ 0.33178459]
 [ 0.11681099]
 [-0.08035378]
 [ 0.08164653]
 [-0.0279461 ]
 [ 0.14885234]
 [-0.1980269 ]
 [ 0.23858784]
 [-0.00933644]]",2.8755625305361465
135,"[[ 0.0917992 ]
 [ 0.56746211]
 [-0.39245045]
 [ 0.37305192]
 [ 0.12967686]
 [-0.1746445 ]
 [ 0.09697992]
 [ 0.10558635]
 [-0.34716918]
 [-0.34790387]
 [ 0.22079621]
 [ 0.41269904]
 [ 0.39357312]
 [-0.12463452]
 [-0.18621706]
 [-0.13158462]
 [-0.17265724]
 [-0.06815828]
 [-0.31053455]
 [-0.10723176]
 [-0.09905848]
 [ 0.10076146]
 [-0.03713655]
 [-0.03688543]
 [-0.06834932]
 [-0.16602885]
 [-0.00259829]
 [ 0.43964965]
 [ 0.21758238]
 [ 0.05550253]
 [-0.23658038]
 [-0.14134334]
 [ 0.2324604 ]
 [ 0.33205051]
 [ 0.11702602]
 [-0.08014355]
 [ 0.08182625]
 [-0.02775627]
 [ 0.14908187]
 [-0.19785571]
 [ 0.2388577 ]
 [-0.00905576]]",2.8402401910251944
136,"[[ 0.09160533]
 [ 0.5697002 ]
 [-0.39405223]
 [ 0.37409325]
 [ 0.12941312]
 [-0.17677065]
 [ 0.09892142]
 [ 0.10599383]
 [-0.3478939 ]
 [-0.34931683]
 [ 0.22111476]
 [ 0.41483485]
 [ 0.39357352]
 [-0.12564939]
 [-0.18663354]
 [-0.1326856 ]
 [-0.17290214]
 [-0.06805811]
 [-0.31274479]
 [-0.1083006 ]
 [-0.09792748]
 [ 0.10068817]
 [-0.03897093]
 [-0.03739858]
 [-0.0695123 ]
 [-0.16822887]
 [-0.00248972]
 [ 0.43953004]
 [ 0.21603571]
 [ 0.05560699]
 [-0.23816258]
 [-0.14081162]
 [ 0.23370005]
 [ 0.33330213]
 [ 0.11715914]
 [-0.08021581]
 [ 0.08147172]
 [-0.02912079]
 [ 0.1493101 ]
 [-0.19922566]
 [ 0.24051789]
 [-0.00796582]]",2.805461322973868
137,"[[ 0.0918292 ]
 [ 0.56997486]
 [-0.39390943]
 [ 0.37433615]
 [ 0.12961489]
 [-0.17661581]
 [ 0.0991715 ]
 [ 0.10622912]
 [-0.34766948]
 [-0.34916101]
 [ 0.22133914]
 [ 0.41515815]
 [ 0.39378955]
 [-0.12551032]
 [-0.1864386 ]
 [-0.13250676]
 [-0.17268921]
 [-0.06782181]
 [-0.31259499]
 [-0.10812414]
 [-0.09770915]
 [ 0.10089554]
 [-0.03881589]
 [-0.0371641 ]
 [-0.06934458]
 [-0.16808836]
 [-0.00224106]
 [ 0.43975516]
 [ 0.2162101 ]
 [ 0.05579525]
 [-0.23798378]
 [-0.14060119]
 [ 0.2339478 ]
 [ 0.33356369]
 [ 0.11737087]
 [-0.08000877]
 [ 0.08164915]
 [-0.02893384]
 [ 0.14953609]
 [-0.19905699]
 [ 0.24078325]
 [-0.00768962]]",2.7712174626243984
138,"[[ 0.09162422]
 [ 0.57218458]
 [-0.39548338]
 [ 0.37535159]
 [ 0.12935527]
 [-0.17871414]
 [ 0.10109123]
 [ 0.10663476]
 [-0.34837054]
 [-0.35055301]
 [ 0.22164985]
 [ 0.41726278]
 [ 0.39377964]
 [-0.12651384]
 [-0.18685911]
 [-0.13358058]
 [-0.17292895]
 [-0.06771265]
 [-0.3147709 ]
 [-0.10917762]
 [-0.09657991]
 [ 0.10082308]
 [-0.04062597]
 [-0.03768155]
 [-0.07049359]
 [-0.1702421 ]
 [-0.00212462]
 [ 0.43962368]
 [ 0.21467295]
 [ 0.05590136]
 [-0.23953441]
 [-0.1400663 ]
 [ 0.23516663]
 [ 0.3347879 ]
 [ 0.11750229]
 [-0.08007884]
 [ 0.08131469]
 [-0.0302763 ]
 [ 0.14976073]
 [-0.20040232]
 [ 0.24240717]
 [-0.0066215 ]]",2.737497234369972
139,"[[ 0.09184424]
 [ 0.57245523]
 [-0.39534266]
 [ 0.37559047]
 [ 0.12955397]
 [-0.17856182]
 [ 0.10133773]
 [ 0.10686658]
 [-0.34814917]
 [-0.3503996 ]
 [ 0.22187071]
 [ 0.41758118]
 [ 0.39399206]
 [-0.12637703]
 [-0.18666747]
 [-0.13340416]
 [-0.17271924]
 [-0.06747964]
 [-0.31462337]
 [-0.10900387]
 [-0.09636444]
 [ 0.10102728]
 [-0.0404734 ]
 [-0.03745104]
 [-0.07032855]
 [-0.17010334]
 [-0.00187947]
 [ 0.43984494]
 [ 0.21484424]
 [ 0.05608685]
 [-0.23935811]
 [-0.13985873]
 [ 0.23541054]
 [ 0.33504522]
 [ 0.11771079]
 [-0.07987493]
 [ 0.08148987]
 [-0.03009216]
 [ 0.14998326]
 [-0.20023612]
 [ 0.24266813]
 [-0.00634969]]",2.7042925352991545
